dropoff_latitude|dropoff_longitude|DropOffKey|properties.category|properties.addresstype|properties.address.neighbourhood|properties.address.suburb
40.755939|-73.983253|24486|highway|highway|Manhattan Community Board 5|Manhattan
40.755939|-73.964455|24487|place|place|Midtown East|Manhattan
40.755943|-74.001785|24488|railway|railway|Hudson Yards|Manhattan
40.755943|-73.982925|24489|building|building|Manhattan Community Board 5|Manhattan
40.755943|-73.978119|24490|building|building|Midtown East|Manhattan
40.755943|-73.975334|24491|building|building|Midtown East|Manhattan
40.755947|-73.987366|24492|building|building|Theater District|Manhattan
40.755947|-73.972664|24493|tourism|tourism|Midtown East|Manhattan
40.755947|-73.92144|24494|building|building|Sunnyside Gardens|Queens
40.755951|-73.993134|24495|building|building|Manhattan Community Board 4|Manhattan
40.755951|-73.987343|24496|building|building|Theater District|Manhattan
40.755951|-73.981903|24497|tourism|tourism|Manhattan Community Board 5|Manhattan
40.755951|-73.979637|24498|building|building|Manhattan Community Board 5|Manhattan
40.755951|-73.979012|24499|place|place|Midtown East|Manhattan
40.755951|-73.978722|24500|place|place|Midtown East|Manhattan
40.755951|-73.967842|24501|building|building|Manhattan Community Board 6|Manhattan
40.755955|-73.996384|24502|building|building|Hudson Yards|Manhattan
40.755955|-73.989578|24503|office|office|Theater District|Manhattan
40.755955|-73.976051|24504|building|building|Midtown East|Manhattan
40.755955|-73.964638|24505|place|place|Midtown East|Manhattan
40.755959|-74.002083|24506|amenity|amenity|Hudson Yards|Manhattan
40.755959|-73.988777|24507|building|building|Manhattan Community Board 5|Manhattan
40.755959|-73.986168|24508|building|building||Manhattan
40.755959|-73.971474|24509|tourism|tourism|Midtown East|Manhattan
40.755962|-74.00029|24510|highway|road|Hudson Yards|Manhattan
40.755962|-73.991837|24511|tourism|tourism|Manhattan Community Board 4|Manhattan
40.755962|-73.974541|24512|building|building|Midtown East|Manhattan
40.755962|-73.968391|24513|building|building|Manhattan Community Board 6|Manhattan
40.755962|-73.967667|24514|building|building|Tudor City|Manhattan
40.755966|-74.002403|24515|amenity|amenity|Hudson Yards|Manhattan
40.755966|-73.998215|24516|place|place|Hudson Yards|Manhattan
40.755966|-73.994476|24517|place|place|Hudson Yards|Manhattan
40.755966|-73.9832|24518|highway|highway|Manhattan Community Board 5|Manhattan
40.755966|-73.982246|24519|tourism|tourism|Manhattan Community Board 5|Manhattan
40.755966|-73.969109|24520|building|building|Midtown East|Manhattan
40.755966|-73.964905|24521|amenity|amenity|Midtown East|Manhattan
40.755974|-73.99276|24522|building|building|Manhattan Community Board 4|Manhattan
40.755974|-73.987518|24523|building|building|Theater District|Manhattan
40.755974|-73.982964|24524|building|building|Manhattan Community Board 5|Manhattan
40.755974|-73.979614|24525|building|building|Manhattan Community Board 5|Manhattan
40.755974|-73.975349|24526|building|building|Midtown East|Manhattan
40.755974|-73.972908|24527|building|building|Midtown East|Manhattan
40.755974|-73.972305|24528|building|building|Midtown East|Manhattan
40.755974|-73.967728|24529|building|building|Manhattan Community Board 6|Manhattan
40.755981|-74.00235|24530|amenity|amenity|Hudson Yards|Manhattan
40.755981|-74.001984|24531|railway|railway|Hudson Yards|Manhattan
40.755981|-73.989632|24532|office|office|Theater District|Manhattan
40.755981|-73.983513|24533|building|building|Manhattan Community Board 5|Manhattan
40.755981|-73.976395|24534|building|building|Midtown East|Manhattan
40.755985|-73.982025|24535|tourism|tourism|Manhattan Community Board 5|Manhattan
40.755985|-73.976677|24536|building|building|Midtown East|Manhattan
40.755985|-73.975143|24537|building|building|Midtown East|Manhattan
40.755985|-73.923859|24538|building|building||Queens
40.755989|-73.983704|24539|building|building|Manhattan Community Board 5|Manhattan
40.755993|-73.99662|24540|building|building|Hudson Yards|Manhattan
40.755993|-73.976982|24541|place|place|Midtown East|Manhattan
40.755993|-73.974495|24542|building|building|Midtown East|Manhattan
40.755993|-73.973488|24543|tourism|tourism|Midtown East|Manhattan
40.755993|-73.964592|24544|place|place|Midtown East|Manhattan
40.755997|-74.002266|24545|amenity|amenity|Hudson Yards|Manhattan
40.755997|-74.001976|24546|railway|railway|Hudson Yards|Manhattan
40.755997|-73.992828|24547|building|building|Manhattan Community Board 4|Manhattan
40.755997|-73.990906|24548|amenity|amenity|Manhattan Community Board 4|Manhattan
40.755997|-73.990623|24549|building|building|Manhattan Community Board 5|Manhattan
40.755997|-73.988739|24550|tourism|tourism|Theater District|Manhattan
40.755997|-73.973686|24551|tourism|tourism|Midtown East|Manhattan
40.755997|-73.964706|24552|building|building|Midtown East|Manhattan
40.756001|-74.002396|24553|amenity|amenity|Hudson Yards|Manhattan
40.756001|-74.002289|24554|amenity|amenity|Hudson Yards|Manhattan
40.756001|-73.998123|24555|amenity|amenity|Hudson Yards|Manhattan
40.756001|-73.973274|24556|building|building|Midtown East|Manhattan
40.756001|-73.97303|24557|building|building|Midtown East|Manhattan
40.756004|-73.985252|24558|building|building|Theater District|Manhattan
40.756004|-73.973167|24559|building|building|Midtown East|Manhattan
40.756004|-73.967148|24560|building|building|Manhattan Community Board 6|Manhattan
40.756008|-73.981979|24561|tourism|tourism|Manhattan Community Board 5|Manhattan
40.756008|-73.978104|24562|building|building|Midtown East|Manhattan
40.756008|-73.9767|24563|building|building|Midtown East|Manhattan
40.756012|-74.00238|24564|amenity|amenity|Hudson Yards|Manhattan
40.756012|-73.989182|24565|office|office|Theater District|Manhattan
40.756012|-73.986488|24566|building|building|Manhattan Community Board 5|Manhattan
40.756012|-73.983299|24567|highway|highway|Manhattan Community Board 5|Manhattan
40.756012|-73.983261|24568|highway|highway|Manhattan Community Board 5|Manhattan
40.756012|-73.982765|24569|amenity|amenity|Manhattan Community Board 5|Manhattan
40.756016|-73.988876|24570|building|building|Manhattan Community Board 5|Manhattan
40.756016|-73.97541|24571|building|building|Midtown East|Manhattan
40.756016|-73.971024|24572|place|place|Midtown East|Manhattan
40.756016|-73.970566|24573|building|building|Murray Hill|Manhattan
40.756016|-73.967575|24574|place|place|Tudor City|Manhattan
40.756016|-73.859451|24575|building|building|East Elmhurst|Queens
40.75602|-73.984657|24576|building|building|Theater District|Manhattan
40.75602|-73.971207|24577|building|building|Midtown East|Manhattan
40.756023|-73.979134|24578|amenity|amenity|Manhattan Community Board 5|Manhattan
40.756027|-73.986732|24579|building|building||Manhattan
40.756027|-73.971413|24580|tourism|tourism|Midtown East|Manhattan
40.756031|-73.990875|24581|amenity|amenity|Manhattan Community Board 4|Manhattan
40.756031|-73.990562|24582|building|building|Manhattan Community Board 5|Manhattan
40.756031|-73.983368|24583|building|building|Manhattan Community Board 5|Manhattan
40.756035|-74.002411|24584|amenity|amenity|Hudson Yards|Manhattan
40.756035|-73.991974|24585|building|building|Manhattan Community Board 4|Manhattan
40.756035|-73.974983|24586|building|building|Midtown East|Manhattan
40.756039|-73.987007|24587|building|building|Manhattan Community Board 5|Manhattan
40.756039|-73.98204|24588|tourism|tourism|Manhattan Community Board 5|Manhattan
40.756039|-73.978889|24589|place|place|Midtown East|Manhattan
40.756042|-73.971519|24590|tourism|tourism|Midtown East|Manhattan
40.756046|-73.994659|24591|place|place|Hudson Yards|Manhattan
40.756046|-73.986099|24592|building|building||Manhattan
40.756046|-73.984367|24593|place|place|Theater District|Manhattan
40.756046|-73.983246|24594|highway|highway|Manhattan Community Board 5|Manhattan
40.75605|-73.992516|24595|building|building|Manhattan Community Board 4|Manhattan
40.75605|-73.986618|24596|building|building||Manhattan
40.756054|-73.967346|24597|place|place|Manhattan Community Board 6|Manhattan
40.756058|-74.002495|24598|amenity|amenity|Hudson Yards|Manhattan
40.756058|-73.970711|24599|place|place|Murray Hill|Manhattan
40.756062|-74.002541|24600|amenity|amenity|Hudson Yards|Manhattan
40.756062|-73.990448|24601|office|office|Theater District|Manhattan
40.756062|-73.971771|24602|building|building|Midtown East|Manhattan
40.756062|-73.971519|24603|tourism|tourism|Midtown East|Manhattan
40.756065|-73.980019|24604|building|building|Manhattan Community Board 5|Manhattan
40.756065|-73.977669|24605|building|building|Midtown East|Manhattan
40.756065|-73.97641|24606|building|building|Midtown East|Manhattan
40.756065|-73.974983|24607|building|building|Midtown East|Manhattan
40.756065|-73.974709|24608|building|building|Midtown East|Manhattan
40.756065|-73.919273|24609|building|building|Sunnyside Gardens|Queens
40.756069|-73.992836|24610|building|building|Manhattan Community Board 4|Manhattan
40.756069|-73.982994|24611|amenity|amenity|Manhattan Community Board 5|Manhattan
40.756069|-73.972923|24612|tourism|tourism|Midtown East|Manhattan
40.756073|-73.975311|24613|building|building|Midtown East|Manhattan
40.756073|-73.975121|24614|building|building|Midtown East|Manhattan
40.756077|-73.983345|24615|building|building|Manhattan Community Board 5|Manhattan
40.756077|-73.972427|24616|tourism|tourism|Midtown East|Manhattan
40.756081|-73.987717|24617|building|building|Theater District|Manhattan
40.756084|-73.998009|24618|amenity|amenity|Hudson Yards|Manhattan
40.756084|-73.996742|24619|building|building|Hudson Yards|Manhattan
40.756088|-74.002502|24620|amenity|amenity|Hudson Yards|Manhattan
40.756088|-74.000595|24621|highway|road|Hudson Yards|Manhattan
40.756088|-73.9888|24622|tourism|tourism|Theater District|Manhattan
40.756088|-73.972511|24623|tourism|tourism|Midtown East|Manhattan
40.756092|-74.00177|24624|railway|railway|Hudson Yards|Manhattan
40.756092|-73.996834|24625|building|building|Hudson Yards|Manhattan
40.756092|-73.975128|24626|building|building|Midtown East|Manhattan
40.756092|-73.972458|24627|tourism|tourism|Midtown East|Manhattan
40.756096|-73.988792|24628|tourism|tourism|Theater District|Manhattan
40.756096|-73.967651|24629|place|place|Manhattan Community Board 6|Manhattan
40.756096|-73.881393|24630|building|building|Jackson Heights|Queens
40.7561|-74.002815|24631|place|place|Chelsea District|Manhattan
40.7561|-74.002533|24632|amenity|amenity|Hudson Yards|Manhattan
40.7561|-73.983429|24633|building|building|Manhattan Community Board 5|Manhattan
40.756104|-73.994827|24634|place|place|Hudson Yards|Manhattan
40.756104|-73.992157|24635|building|building|Manhattan Community Board 4|Manhattan
40.756104|-73.987846|24636|amenity|amenity|Theater District|Manhattan
40.756104|-73.975075|24637|building|building|Midtown East|Manhattan
40.756104|-73.971596|24638|building|building|Midtown East|Manhattan
40.756107|-73.99054|24639|building|building|Manhattan Community Board 5|Manhattan
40.756107|-73.967583|24640|amenity|amenity|Manhattan Community Board 6|Manhattan
40.756111|-74.00251|24641|amenity|amenity|Hudson Yards|Manhattan
40.756111|-73.994835|24642|place|place|Hudson Yards|Manhattan
40.756111|-73.972656|24643|place|place|Midtown East|Manhattan
40.756115|-73.981895|24644|building|building|Manhattan Community Board 5|Manhattan
40.756119|-74.002808|24645|place|place|Chelsea District|Manhattan
40.756119|-73.986275|24646|building|building|Manhattan Community Board 5|Manhattan
40.756119|-73.983147|24647|amenity|amenity|Manhattan Community Board 5|Manhattan
40.756119|-73.918068|24648|building|building|Sunnyside Gardens|Queens
40.756123|-74.001877|24649|railway|railway|Hudson Yards|Manhattan
40.756123|-73.976555|24650|building|building|Midtown East|Manhattan
40.756123|-73.974892|24651|building|building|Midtown East|Manhattan
40.756123|-73.967896|24652|building|building|Manhattan Community Board 6|Manhattan
40.756123|-73.964561|24653|place|place|Midtown East|Manhattan
40.756126|-73.982635|24654|amenity|amenity|Manhattan Community Board 5|Manhattan
40.756126|-73.967407|24655|amenity|amenity|Tudor City|Manhattan
40.75613|-73.997955|24656|amenity|amenity|Hudson Yards|Manhattan
40.75613|-73.989838|24657|office|office|Theater District|Manhattan
40.75613|-73.988441|24658|tourism|tourism|Theater District|Manhattan
40.75613|-73.98278|24659|amenity|amenity|Manhattan Community Board 5|Manhattan
40.75613|-73.975632|24660|building|building|Midtown East|Manhattan
40.75613|-73.975525|24661|building|building|Midtown East|Manhattan
40.756134|-73.989197|24662|building|building|Manhattan Community Board 5|Manhattan
40.756134|-73.97081|24663|place|place|Murray Hill|Manhattan
40.756134|-73.967712|24664|place|place|Manhattan Community Board 6|Manhattan
40.756142|-73.992271|24665|building|building|Manhattan Community Board 4|Manhattan
40.756142|-73.990395|24666|office|office|Theater District|Manhattan
40.756142|-73.988144|24667|building|building|Theater District|Manhattan
40.756142|-73.984467|24668|building|building|Theater District|Manhattan
40.756142|-73.975548|24669|building|building|Midtown East|Manhattan
40.756142|-73.970146|24670|building|building|Murray Hill|Manhattan
40.756142|-73.968445|24671|building|building|Manhattan Community Board 6|Manhattan
40.756145|-74.001755|24672|railway|railway|Hudson Yards|Manhattan
40.756145|-73.98922|24673|building|building|Manhattan Community Board 5|Manhattan
40.756145|-73.979622|24674|building|building|Manhattan Community Board 5|Manhattan
40.756145|-73.975502|24675|building|building|Midtown East|Manhattan
40.756145|-73.973373|24676|building|building|Midtown East|Manhattan
40.756145|-73.972542|24677|tourism|tourism|Midtown East|Manhattan
40.756145|-73.9674|24678|amenity|amenity|Tudor City|Manhattan
40.756149|-74.002708|24679|place|place|Hudson Yards|Manhattan
40.756149|-73.988647|24680|tourism|tourism|Theater District|Manhattan
40.756149|-73.965347|24681|building|building|Midtown East|Manhattan
40.756153|-74.002937|24682|place|place|Chelsea District|Manhattan
40.756153|-74.002716|24683|place|place|Hudson Yards|Manhattan
40.756153|-73.991531|24684|tourism|tourism|Manhattan Community Board 4|Manhattan
40.756153|-73.972343|24685|tourism|tourism|Midtown East|Manhattan
40.756153|-73.971153|24686|building|building|Midtown East|Manhattan
40.756153|-73.967789|24687|place|place|Manhattan Community Board 6|Manhattan
40.756153|-73.967766|24688|place|place|Manhattan Community Board 6|Manhattan
40.756153|-73.964455|24689|place|place|Midtown East|Manhattan
40.756157|-74.001839|24690|railway|railway|Hudson Yards|Manhattan
