pickup_latitude|pickup_longitude|PickUpKey|properties.category|properties.addresstype|properties.address.neighbourhood|properties.address.suburb
40.725441|-73.99662|6837|railway|railway|SoHo|Manhattan
40.725441|-73.989983|6838|place|place|East Village|Manhattan
40.725441|-73.984024|6839|place|place|East Village|Manhattan
40.725449|-73.996323|6840|railway|railway|SoHo|Manhattan
40.725452|-74.003685|6841|building|building|SoHo|Manhattan
40.725452|-73.996506|6842|railway|railway|SoHo|Manhattan
40.725452|-73.986786|6843|highway|highway|East Village|Manhattan
40.725456|-73.996643|6844|railway|railway|SoHo|Manhattan
40.725456|-73.992126|6845|highway|highway|East Village|Manhattan
40.725456|-73.992027|6846|highway|highway|East Village|Manhattan
40.725464|-74.003632|6847|building|building|SoHo|Manhattan
40.725468|-74.004158|6848|railway|railway|Greenwich Village|Manhattan
40.725468|-73.99707|6849|place|place|SoHo|Manhattan
40.725471|-74.003815|6850|building|building|SoHo|Manhattan
40.725471|-73.997017|6851|railway|railway|SoHo|Manhattan
40.725471|-73.99012|6852|place|place|East Village|Manhattan
40.725471|-73.983818|6853|building|building|East Village|Manhattan
40.725471|-73.977882|6854|building|building|East Village|Manhattan
40.725475|-74.003708|6855|building|building|SoHo|Manhattan
40.725475|-74.003609|6856|building|building|SoHo|Manhattan
40.725479|-73.992073|6857|highway|highway|East Village|Manhattan
40.725483|-73.998154|6858|building|building|SoHo|Manhattan
40.725483|-73.996536|6859|railway|railway|SoHo|Manhattan
40.725487|-74.005096|6860|tourism|tourism|Manhattan Community Board 2|Manhattan
40.725487|-74.000221|6861|place|place|SoHo|Manhattan
40.725487|-73.997124|6862|place|place|SoHo|Manhattan
40.725487|-73.986832|6863|highway|highway|East Village|Manhattan
40.725491|-73.983887|6864|place|place|East Village|Manhattan
40.725494|-74.005486|6865|tourism|tourism|Manhattan Community Board 2|Manhattan
40.725498|-73.992027|6866|highway|highway|East Village|Manhattan
40.725502|-74.007607|6867|place|place|Manhattan Community Board 2|Manhattan
40.725502|-73.994972|6868|amenity|amenity|NoHo|Manhattan
40.725502|-73.992058|6869|highway|highway|East Village|Manhattan
40.725502|-73.989822|6870|shop|shop|East Village|Manhattan
40.725506|-74.004036|6871|place|place|SoHo|Manhattan
40.725506|-73.984161|6872|place|place|East Village|Manhattan
40.725517|-74.005852|6873|highway|road|Hudson Square|Manhattan
40.725521|-74.004257|6874|place|place|Manhattan Community Board 2|Manhattan
40.725521|-74.004234|6875|highway|road|Hudson Square|Manhattan
40.725521|-74.004089|6876|place|place|Manhattan Community Board 2|Manhattan
40.725521|-73.996849|6877|railway|railway|SoHo|Manhattan
40.725521|-73.992065|6878|highway|highway|East Village|Manhattan
40.725525|-74.003899|6879|railway|railway|Manhattan Community Board 2|Manhattan
40.725525|-73.996468|6880|railway|railway|NoHo|Manhattan
40.725529|-73.987801|6881|amenity|amenity|East Village|Manhattan
40.725529|-73.983871|6882|building|building|East Village|Manhattan
40.725533|-73.996834|6883|railway|railway|SoHo|Manhattan
40.725533|-73.996696|6884|place|place|Greenwich Village|Manhattan
40.725536|-73.996735|6885|railway|railway|SoHo|Manhattan
40.725536|-73.994942|6886|amenity|amenity|NoHo|Manhattan
40.725536|-73.987221|6887|building|building|East Village|Manhattan
40.725536|-73.983955|6888|shop|shop|East Village|Manhattan
40.725536|-73.983826|6889|building|building|East Village|Manhattan
40.725536|-73.98381|6890|building|building|East Village|Manhattan
40.72554|-73.99205|6891|highway|highway|East Village|Manhattan
40.72554|-73.983772|6892|building|building|East Village|Manhattan
40.725548|-74.004265|6893|place|place|Manhattan Community Board 2|Manhattan
40.725548|-73.983871|6894|building|building|East Village|Manhattan
40.725552|-74.004105|6895|railway|railway|Greenwich Village|Manhattan
40.725552|-73.98996|6896|place|place|East Village|Manhattan
40.725552|-73.986702|6897|highway|highway|East Village|Manhattan
40.725555|-73.991982|6898|highway|highway|East Village|Manhattan
40.725559|-74.003815|6899|building|building|SoHo|Manhattan
40.725559|-73.98391|6900|building|building|East Village|Manhattan
40.725563|-73.987946|6901|amenity|amenity|East Village|Manhattan
40.725563|-73.983864|6902|building|building|East Village|Manhattan
40.725567|-73.994942|6903|place|place|NoHo|Manhattan
40.725571|-73.992188|6904|building|building|NoHo|Manhattan
40.725571|-73.977821|6905|building|building|East Village|Manhattan
40.725574|-73.986717|6906|highway|highway|East Village|Manhattan
40.725578|-74.004936|6907|shop|shop|Manhattan Community Board 2|Manhattan
40.725578|-74.004311|6908|place|place|Manhattan Community Board 2|Manhattan
40.725578|-73.99678|6909|shop|shop|Greenwich Village|Manhattan
40.725578|-73.984222|6910|place|place|East Village|Manhattan
40.725578|-73.945282|6911|highway|highway|Greenpoint|Brooklyn
40.725578|-73.896904|6912|highway|road||Queens
40.725582|-74.004387|6913|place|place|Manhattan Community Board 2|Manhattan
40.725586|-74.004135|6914|railway|railway|Greenwich Village|Manhattan
40.725586|-74.003822|6915|building|building|SoHo|Manhattan
40.725594|-74.001099|6916|place|place|SoHo|Manhattan
40.725597|-74.005638|6917|tourism|tourism|Manhattan Community Board 2|Manhattan
40.725601|-74.007568|6918|place|place|Manhattan Community Board 2|Manhattan
40.725601|-74.005257|6919|shop|shop|Manhattan Community Board 2|Manhattan
40.725601|-74.004921|6920|shop|shop|Manhattan Community Board 2|Manhattan
40.725601|-73.996735|6921|highway|road|NoHo Historic District|Manhattan
40.725601|-73.983856|6922|building|building|East Village|Manhattan
40.725609|-74.005547|6923|tourism|tourism|Manhattan Community Board 2|Manhattan
40.725609|-73.996834|6924|highway|highway|Greenwich Village|Manhattan
40.725609|-73.983894|6925|building|building|East Village|Manhattan
40.725613|-74.005653|6926|highway|road|Hudson Square|Manhattan
40.725613|-74.005516|6927|tourism|tourism|Manhattan Community Board 2|Manhattan
40.725616|-74.005196|6928|shop|shop|Manhattan Community Board 2|Manhattan
40.725616|-74.000755|6929|place|place|SoHo|Manhattan
40.725616|-73.994759|6930|railway|railway|NoHo|Manhattan
40.72562|-73.994896|6931|place|place|NoHo|Manhattan
40.72562|-73.994888|6932|place|place|NoHo|Manhattan
40.72562|-73.983849|6933|building|building|East Village|Manhattan
40.725628|-74.005722|6934|highway|road|Hudson Square|Manhattan
40.725628|-74.005341|6935|shop|shop|Manhattan Community Board 2|Manhattan
40.725628|-74.005173|6936|shop|shop|Manhattan Community Board 2|Manhattan
40.725628|-74.0037|6937|building|building|SoHo|Manhattan
40.725628|-73.997604|6938|place|place|SoHo|Manhattan
40.725628|-73.983948|6939|building|building|East Village|Manhattan
40.725632|-73.996857|6940|highway|highway|Greenwich Village|Manhattan
40.725632|-73.996643|6941|place|place|Greenwich Village|Manhattan
40.725636|-73.997086|6942|place|place|Greenwich Village|Manhattan
40.725636|-73.977715|6943|highway|highway|East Village|Manhattan
40.725643|-73.992058|6944|highway|road|NoHo|Manhattan
40.725643|-73.98822|6945|building|building|East Village|Manhattan
40.725643|-73.983856|6946|building|building|East Village|Manhattan
40.725651|-74.005272|6947|shop|shop|Manhattan Community Board 2|Manhattan
40.725651|-74.004364|6948|place|place|Manhattan Community Board 2|Manhattan
40.725651|-74.004341|6949|amenity|amenity|SoHo|Manhattan
40.725655|-74.005623|6950|highway|road|Hudson Square|Manhattan
40.725655|-74.000595|6951|building|building|SoHo|Manhattan
40.725655|-73.996834|6952|building|building|Greenwich Village|Manhattan
40.725662|-74.003899|6953|railway|railway|Manhattan Community Board 2|Manhattan
40.725666|-73.989922|6954|place|place|East Village|Manhattan
40.725666|-73.983765|6955|building|building|East Village|Manhattan
40.72567|-73.990021|6956|place|place|East Village|Manhattan
40.725674|-74.003952|6957|railway|railway|University Village|Manhattan
40.725674|-73.997391|6958|place|place|SoHo|Manhattan
40.725674|-73.990021|6959|place|place|East Village|Manhattan
40.725674|-73.986626|6960|building|building|East Village|Manhattan
40.725674|-73.986572|6961|building|building|East Village|Manhattan
40.725674|-73.980843|6962|highway|road|Alphabet City|Manhattan
40.725674|-73.97773|6963|highway|highway|East Village|Manhattan
40.725677|-73.997726|6964|building|building|SoHo|Manhattan
40.725677|-73.997375|6965|place|place|SoHo|Manhattan
40.725681|-74.003975|6966|railway|railway|University Village|Manhattan
40.725681|-73.986656|6967|building|building|East Village|Manhattan
40.725681|-73.983795|6968|building|building|East Village|Manhattan
40.725681|-73.977722|6969|highway|highway|East Village|Manhattan
40.725685|-73.992012|6970|building|building|East Village|Manhattan
40.725685|-73.989769|6971|building|building|East Village|Manhattan
40.725693|-74.003899|6972|railway|railway|Manhattan Community Board 2|Manhattan
40.725693|-73.997131|6973|place|place|Greenwich Village|Manhattan
40.725697|-74.005325|6974|shop|shop|Manhattan Community Board 2|Manhattan
40.725697|-74.005096|6975|shop|shop|Manhattan Community Board 2|Manhattan
40.725697|-74.00106|6976|shop|shop|SoHo|Manhattan
40.725697|-73.991943|6977|building|building|East Village|Manhattan
40.725697|-73.977776|6978|highway|highway|East Village|Manhattan
40.7257|-74.000809|6979|building|building|SoHo|Manhattan
40.7257|-73.99765|6980|highway|road|NoHo Historic District|Manhattan
40.7257|-73.992081|6981|highway|highway|NoHo|Manhattan
40.725704|-73.997292|6982|highway|road|Greenwich Village|Manhattan
40.725708|-74.005386|6983|shop|shop|Manhattan Community Board 2|Manhattan
40.725708|-73.994904|6984|railway|railway|NoHo|Manhattan
40.725712|-74.003899|6985|railway|railway|University Village|Manhattan
40.725712|-73.989822|6986|building|building|East Village|Manhattan
40.725712|-73.97776|6987|highway|highway|East Village|Manhattan
40.725716|-74.004036|6988|railway|railway|Greenwich Village|Manhattan
40.725716|-73.997574|6989|place|place|SoHo|Manhattan
40.725716|-73.983749|6990|building|building|East Village|Manhattan
40.725719|-74.004036|6991|railway|railway|Greenwich Village|Manhattan
40.725719|-74.003815|6992|railway|railway|Manhattan Community Board 2|Manhattan
40.725719|-73.99202|6993|building|building|East Village|Manhattan
40.725727|-73.989899|6994|building|building|East Village|Manhattan
40.725727|-73.98658|6995|building|building|East Village|Manhattan
40.725735|-74.005707|6996|highway|road|Hudson Square|Manhattan
40.725735|-73.992203|6997|building|building|NoHo|Manhattan
40.725739|-73.977592|6998|amenity|amenity|East Village|Manhattan
40.725746|-74.007523|6999|highway|road|Hudson Square|Manhattan
40.725746|-74.005424|7000|shop|shop|Manhattan Community Board 2|Manhattan
40.725746|-73.997246|7001|highway|road|Greenwich Village|Manhattan
40.725746|-73.990265|7002|building|building|East Village|Manhattan
40.725746|-73.98967|7003|building|building|East Village|Manhattan
40.72575|-74.003883|7004|railway|railway|Manhattan Community Board 2|Manhattan
40.72575|-73.990273|7005|building|building|East Village|Manhattan
40.725754|-74.00589|7006|highway|road|Hudson Square|Manhattan
40.725754|-74.003838|7007|railway|railway|Manhattan Community Board 2|Manhattan
40.725754|-73.994911|7008|railway|railway|NoHo|Manhattan
40.725761|-74.003799|7009|railway|railway|Manhattan Community Board 2|Manhattan
40.725761|-73.986755|7010|amenity|amenity|East Village|Manhattan
40.725761|-73.983795|7011|building|building|East Village|Manhattan
40.725761|-73.977707|7012|building|building|East Village|Manhattan
40.725765|-74.005531|7013|highway|road|Hudson Square|Manhattan
40.725765|-73.997314|7014|highway|road|Greenwich Village|Manhattan
40.725765|-73.977646|7015|building|building|East Village|Manhattan
40.725773|-73.998688|7016|building|building|SoHo|Manhattan
40.725777|-74.004593|7017|place|place|Manhattan Community Board 2|Manhattan
40.72578|-73.99437|7018|railway|railway|NoHo|Manhattan
40.72578|-73.990273|7019|building|building|East Village|Manhattan
40.72578|-73.986923|7020|amenity|amenity|East Village|Manhattan
40.72578|-73.986679|7021|building|building|East Village|Manhattan
40.725784|-73.992043|7022|highway|highway|NoHo|Manhattan
40.725784|-73.991661|7023|building|building|East Village|Manhattan
40.725788|-73.997482|7024|highway|road|NoHo Historic District|Manhattan
40.725792|-73.997414|7025|highway|road|Greenwich Village|Manhattan
40.725792|-73.996384|7026|place|place|Greenwich Village|Manhattan
40.725796|-73.996246|7027|place|place|Greenwich Village|Manhattan
40.725796|-73.979202|7028|building|building|East Village|Manhattan
40.7258|-73.991951|7029|building|building|East Village|Manhattan
40.7258|-73.99192|7030|building|building|East Village|Manhattan
40.7258|-73.98671|7031|place|place|East Village|Manhattan
40.725803|-74.005348|7032|shop|shop|Manhattan Community Board 2|Manhattan
40.725803|-73.997017|7033|building|building|Greenwich Village|Manhattan
40.725807|-73.986633|7034|place|place|East Village|Manhattan
40.725807|-73.983681|7035|building|building|East Village|Manhattan
40.725811|-73.994659|7036|railway|railway|NoHo|Manhattan
40.725811|-73.986702|7037|place|place|East Village|Manhattan
40.725819|-74.00779|7038|highway|road|Hudson Square|Manhattan
40.725819|-74.001114|7039|place|place|SoHo|Manhattan
40.725819|-73.994736|7040|place|place|NoHo|Manhattan
40.725819|-73.991951|7041|building|building|East Village|Manhattan
40.725819|-73.984795|7042|building|building|East Village|Manhattan
40.725822|-74.005135|7043|shop|shop|Manhattan Community Board 2|Manhattan
40.725822|-74.000954|7044|shop|shop|SoHo|Manhattan
40.725822|-73.990273|7045|building|building|East Village|Manhattan
40.725822|-73.989708|7046|building|building|East Village|Manhattan
40.725826|-74.009354|7047|building|building|Manhattan Community Board 2|Manhattan
40.725826|-73.994675|7048|railway|railway|NoHo|Manhattan
40.725834|-74.008255|7049|building|building|Manhattan Community Board 2|Manhattan
40.725834|-74.005356|7050|shop|shop|Manhattan Community Board 2|Manhattan
40.725834|-73.977562|7051|amenity|amenity|East Village|Manhattan
40.725838|-74.005318|7052|shop|shop|Manhattan Community Board 2|Manhattan
40.725838|-74.00399|7053|railway|railway|Greenwich Village|Manhattan
40.725838|-73.991936|7054|building|building|East Village|Manhattan
40.725838|-73.977509|7055|place|place|East Village|Manhattan
40.725842|-74.004791|7056|shop|shop|Manhattan Community Board 2|Manhattan
40.725842|-73.994789|7057|railway|railway|NoHo|Manhattan
40.725842|-73.989655|7058|building|building|East Village|Manhattan
40.725845|-73.991959|7059|building|building|East Village|Manhattan
40.725857|-74.000977|7060|place|place|SoHo|Manhattan
40.725857|-73.994858|7061|railway|railway|NoHo|Manhattan
40.725857|-73.994591|7062|railway|railway|NoHo|Manhattan
40.725857|-73.983627|7063|building|building|East Village|Manhattan
40.725868|-74.008415|7064|place|place|Manhattan Community Board 2|Manhattan
40.725868|-74.007774|7065|place|place|Manhattan Community Board 2|Manhattan
40.725868|-74.00573|7066|place|place|Manhattan Community Board 2|Manhattan
40.725868|-74.005119|7067|building|building|Manhattan Community Board 2|Manhattan
40.725868|-73.986481|7068|amenity|amenity|East Village|Manhattan
40.725872|-74.00843|7069|place|place|Manhattan Community Board 2|Manhattan
40.725876|-73.996429|7070|place|place|Greenwich Village|Manhattan
40.725876|-73.99469|7071|place|place|NoHo|Manhattan
40.725876|-73.983643|7072|building|building|East Village|Manhattan
40.725883|-74.008652|7073|building|building|Manhattan Community Board 2|Manhattan
40.725883|-74.008598|7074|building|building|Manhattan Community Board 2|Manhattan
40.725883|-74.008377|7075|place|place|Manhattan Community Board 2|Manhattan
